id,timestamp,vehicleId,event
513,2023-12-14T20:02:00Z,ar500-1,offline
514,2023-12-14T20:03:08Z,sprint-4,running
515,2023-12-14T20:03:12Z,sprint-4,not_ready
516,2023-12-14T20:03:31Z,sprint-4,running
517,2023-12-14T20:03:36Z,sprint-4,not_ready
518,2023-12-14T20:03:40Z,sprint-4,running
519,2023-12-14T20:03:42Z,sprint-4,not_ready
520,2023-12-14T20:03:44Z,sprint-4,running
521,2023-12-14T20:03:46Z,sprint-4,not_ready
522,2023-12-14T20:04:01Z,sprint-4,running
523,2023-12-14T20:04:09Z,sprint-4,not_ready
524,2023-12-14T20:12:02Z,sprint-5,vehicle_error
525,2023-12-14T20:12:02Z,sprint-5,running
526,2023-12-14T20:12:19Z,sprint-5,ready
527,2023-12-14T20:12:39Z,sprint-5,not_ready
528,2023-12-14T20:13:19Z,sprint-5,vehicle_error
529,2023-12-14T20:13:19Z,sprint-5,running
530,2023-12-14T20:19:00Z,sprint-5,offline
531,2023-12-14T20:22:57Z,sprint-5,not_ready
532,2023-12-14T20:23:04Z,sprint-5,running
533,2023-12-14T20:23:22Z,sprint-5,not_ready
534,2023-12-14T20:23:31Z,sprint-5,running
535,2023-12-14T20:23:56Z,ar500-1,not_ready
536,2023-12-14T20:24:38Z,sprint-5,not_ready
537,2023-12-14T20:24:49Z,sprint-5,running
538,2023-12-14T20:25:03Z,ar500-1,running
539,2023-12-14T20:25:06Z,sprint-5,ready
540,2023-12-14T20:25:30Z,ar500-1,not_ready
541,2023-12-14T20:25:36Z,sprint-5,running
542,2023-12-14T20:25:36Z,sprint-5,not_ready
543,2023-12-14T20:26:02Z,sprint-5,running
544,2023-12-14T20:26:19Z,sprint-5,ready
545,2023-12-14T20:26:44Z,sprint-5,not_ready
546,2023-12-14T20:26:59Z,sprint-5,vehicle_error
547,2023-12-14T20:26:59Z,sprint-5,running
548,2023-12-14T20:27:16Z,sprint-5,ready
549,2023-12-14T20:27:46Z,sprint-5,running
550,2023-12-14T20:27:46Z,sprint-5,not_ready
551,2023-12-14T20:28:45Z,ar500-1,running
552,2023-12-14T20:29:15Z,ar500-1,not_ready
553,2023-12-14T20:29:41Z,sprint-5,vehicle_error
554,2023-12-14T20:29:41Z,sprint-5,running
555,2023-12-14T20:29:51Z,sprint-5,not_ready
556,2023-12-14T20:31:56Z,sprint-5,running
557,2023-12-14T20:32:13Z,sprint-5,ready
558,2023-12-14T20:32:37Z,sprint-5,not_ready
559,2023-12-14T20:32:44Z,sprint-5,vehicle_error
560,2023-12-14T20:34:17Z,sprint-5,running
561,2023-12-14T20:35:00Z,ar500-1,offline
562,2023-12-14T20:40:00Z,sprint-5,offline
563,2023-12-14T20:40:47Z,sprint-5,not_ready
564,2023-12-14T20:42:00Z,sprint-5,running
565,2023-12-14T20:42:17Z,sprint-5,ready
566,2023-12-14T20:42:47Z,sprint-5,running
567,2023-12-14T20:42:47Z,sprint-5,not_ready
568,2023-12-14T20:43:08Z,sprint-5,vehicle_error
569,2023-12-14T20:43:08Z,sprint-5,running
570,2023-12-14T20:43:09Z,sprint-5,not_ready
571,2023-12-14T20:43:58Z,ar500-1,running
572,2023-12-14T20:44:09Z,ar500-1,ready
573,2023-12-14T20:44:19Z,ar500-1,running
574,2023-12-14T20:44:36Z,sprint-5,running
575,2023-12-14T20:44:53Z,sprint-5,ready
576,2023-12-14T20:45:09Z,sprint-5,running
577,2023-12-14T20:45:09Z,sprint-5,not_ready
578,2023-12-14T20:45:12Z,sprint-5,running
579,2023-12-14T20:45:28Z,sprint-5,ready
580,2023-12-14T20:45:41Z,sprint-5,running
581,2023-12-14T20:45:41Z,sprint-5,not_ready
582,2023-12-14T20:45:45Z,sprint-5,running
583,2023-12-14T20:46:02Z,sprint-5,ready
584,2023-12-14T20:46:14Z,sprint-5,not_ready
585,2023-12-14T20:46:58Z,sprint-5,running
586,2023-12-14T20:47:12Z,sprint-5,not_ready
587,2023-12-14T20:47:42Z,sprint-5,running
588,2023-12-14T20:47:45Z,ar500-1,not_ready
589,2023-12-14T20:47:58Z,sprint-5,ready
590,2023-12-14T20:48:27Z,ar500-1,running
591,2023-12-14T20:48:28Z,sprint-5,running
592,2023-12-14T20:48:29Z,sprint-5,not_ready
593,2023-12-14T20:49:52Z,ar500-1,not_ready
594,2023-12-14T20:51:35Z,sprint-5,error
595,2023-12-14T20:51:37Z,sprint-5,vehicle_error
596,2023-12-14T20:51:37Z,sprint-5,not_ready
597,2023-12-14T20:54:40Z,ar500-1,running
598,2023-12-14T20:55:53Z,sprint-5,running
599,2023-12-14T20:55:56Z,ar500-1,not_ready
600,2023-12-14T20:57:31Z,sprint-5,not_ready
601,2023-12-14T20:57:56Z,ar500-1,running
602,2023-12-14T20:58:40Z,sprint-5,running
603,2023-12-14T20:59:17Z,sprint-5,not_ready
604,2023-12-14T21:03:00Z,ar500-1,offline
605,2023-12-14T21:03:34Z,ar500-1,not_ready
606,2023-12-14T21:05:00Z,sprint-5,offline
607,2023-12-14T21:07:03Z,sprint-5,running
608,2023-12-14T21:07:20Z,sprint-5,ready
609,2023-12-14T21:07:36Z,sprint-5,running
610,2023-12-14T21:07:36Z,sprint-5,not_ready
611,2023-12-14T21:07:39Z,sprint-5,running
612,2023-12-14T21:08:02Z,sprint-5,not_ready
613,2023-12-14T21:08:13Z,sprint-5,running
614,2023-12-14T21:08:30Z,sprint-5,ready
615,2023-12-14T21:08:35Z,sprint-5,not_ready
616,2023-12-14T21:08:37Z,sprint-5,ready
617,2023-12-14T21:08:37Z,sprint-5,running
618,2023-12-14T21:09:00Z,ar500-1,offline
619,2023-12-14T21:09:22Z,sprint-5,not_ready
620,2023-12-14T21:11:59Z,ar500-1,error
621,2023-12-14T21:12:00Z,ar500-1,vehicle_error
622,2023-12-14T21:12:00Z,ar500-1,not_ready
623,2023-12-14T21:14:56Z,ar500-1,vehicle_error
624,2023-12-14T21:15:00Z,ar500-1,not_ready
625,2023-12-14T21:15:00Z,sprint-5,offline
626,2023-12-14T21:15:05Z,ar500-1,vehicle_error
627,2023-12-14T21:15:06Z,ar500-1,not_ready
628,2023-12-14T21:15:13Z,ar500-1,vehicle_error
629,2023-12-14T21:15:14Z,ar500-1,not_ready
630,2023-12-14T21:16:31Z,sprint-5,running
631,2023-12-14T21:16:48Z,sprint-5,ready
632,2023-12-14T21:17:01Z,sprint-5,not_ready
633,2023-12-14T21:17:51Z,sprint-5,vehicle_error
634,2023-12-14T21:17:51Z,sprint-5,running
635,2023-12-14T21:18:08Z,sprint-5,ready
636,2023-12-14T21:18:25Z,sprint-5,not_ready
637,2023-12-14T21:18:27Z,sprint-5,running
638,2023-12-14T21:18:43Z,sprint-5,ready
639,2023-12-14T21:18:45Z,sprint-5,not_ready
640,2023-12-14T21:18:53Z,sprint-5,running
641,2023-12-14T21:18:57Z,ar500-1,error
642,2023-12-14T21:18:59Z,ar500-1,vehicle_error
643,2023-12-14T21:18:59Z,ar500-1,not_ready
644,2023-12-14T21:19:09Z,sprint-5,ready
645,2023-12-14T21:19:16Z,sprint-5,not_ready
646,2023-12-14T21:19:19Z,sprint-5,running
647,2023-12-14T21:19:36Z,sprint-5,ready
648,2023-12-14T21:19:39Z,sprint-5,not_ready
649,2023-12-14T21:23:05Z,ar500-1,vehicle_error
650,2023-12-14T21:23:18Z,ar500-1,not_ready
651,2023-12-14T21:23:19Z,ar500-1,vehicle_error
652,2023-12-14T21:23:50Z,sprint-5,running
653,2023-12-14T21:24:07Z,sprint-5,ready
654,2023-12-14T21:24:13Z,sprint-5,not_ready
655,2023-12-14T21:26:43Z,sprint-5,running
656,2023-12-14T21:27:00Z,sprint-5,ready
657,2023-12-14T21:27:02Z,sprint-5,not_ready
658,2023-12-14T21:29:00Z,ar500-1,offline
659,2023-12-14T21:30:40Z,sprint-5,running
660,2023-12-14T21:30:56Z,sprint-5,ready
661,2023-12-14T21:31:06Z,sprint-5,not_ready
662,2023-12-14T21:31:15Z,sprint-5,ready
663,2023-12-14T21:31:26Z,sprint-5,not_ready
664,2023-12-14T21:31:26Z,sprint-5,running
665,2023-12-14T21:31:33Z,sprint-5,running
666,2023-12-14T21:31:36Z,ar500-1,error
667,2023-12-14T21:31:37Z,ar500-1,vehicle_error
668,2023-12-14T21:31:38Z,ar500-1,not_ready
669,2023-12-14T21:31:47Z,ar500-1,error
670,2023-12-14T21:31:49Z,sprint-5,ready
671,2023-12-14T21:31:50Z,ar500-1,vehicle_error
672,2023-12-14T21:31:50Z,ar500-1,not_ready
673,2023-12-14T21:31:51Z,sprint-5,not_ready
674,2023-12-14T21:32:46Z,sprint-5,running
675,2023-12-14T21:33:02Z,sprint-5,ready
676,2023-12-14T21:33:04Z,sprint-5,not_ready
677,2023-12-14T21:34:02Z,ar500-1,error
678,2023-12-14T21:34:08Z,ar500-1,vehicle_error
679,2023-12-14T21:34:08Z,ar500-1,not_ready
680,2023-12-14T21:37:07Z,ar500-1,vehicle_error
681,2023-12-14T21:37:07Z,ar500-1,not_ready
682,2023-12-14T21:39:00Z,sprint-5,offline
683,2023-12-14T21:40:50Z,ar500-1,vehicle_error
684,2023-12-14T21:43:12Z,ar500-1,running
685,2023-12-14T21:43:29Z,ar500-1,ready
686,2023-12-14T21:43:59Z,ar500-1,not_ready
687,2023-12-14T21:43:59Z,ar500-1,running
688,2023-12-14T21:44:07Z,ar500-1,running
689,2023-12-14T21:44:35Z,ar500-1,ready
690,2023-12-14T21:45:03Z,sprint-5,vehicle_error
691,2023-12-14T21:45:03Z,sprint-5,running
692,2023-12-14T21:45:05Z,ar500-1,not_ready
693,2023-12-14T21:45:05Z,ar500-1,running
694,2023-12-14T21:45:20Z,sprint-5,ready
695,2023-12-14T21:45:26Z,sprint-5,not_ready
696,2023-12-14T21:46:29Z,sprint-5,running
697,2023-12-14T21:46:45Z,sprint-5,ready
698,2023-12-14T21:46:47Z,sprint-5,not_ready
699,2023-12-14T21:46:50Z,ar500-1,vehicle_error
700,2023-12-14T21:46:51Z,ar500-1,running
701,2023-12-14T21:47:06Z,ar500-1,not_ready
702,2023-12-14T21:47:54Z,ar500-1,ready
703,2023-12-14T21:47:54Z,ar500-1,running
704,2023-12-14T21:48:11Z,ar500-1,ready
705,2023-12-14T21:48:39Z,ar500-1,running
706,2023-12-14T21:49:54Z,ar500-1,not_ready
707,2023-12-14T21:51:47Z,sprint-5,running
708,2023-12-14T21:51:56Z,sprint-5,not_ready
709,2023-12-14T21:52:33Z,sprint-5,running
710,2023-12-14T21:52:36Z,sprint-5,not_ready
711,2023-12-14T21:52:43Z,sprint-5,running
712,2023-12-14T21:52:59Z,sprint-5,ready
713,2023-12-14T21:53:02Z,sprint-5,not_ready
714,2023-12-14T21:54:24Z,sprint-5,vehicle_error
715,2023-12-14T21:54:24Z,sprint-5,running
716,2023-12-14T21:54:41Z,sprint-5,ready
717,2023-12-14T21:54:52Z,sprint-5,not_ready
718,2023-12-14T21:55:00Z,ar500-1,offline
719,2023-12-14T21:56:47Z,sprint-5,error
720,2023-12-14T21:56:47Z,sprint-5,vehicle_error
721,2023-12-14T21:56:52Z,sprint-5,not_ready
722,2023-12-14T22:00:52Z,sprint-5,running
723,2023-12-14T22:01:14Z,ar500-1,vehicle_error
724,2023-12-14T22:04:40Z,sprint-5,not_ready
725,2023-12-14T22:07:00Z,ar500-1,offline
726,2023-12-14T22:10:00Z,sprint-5,offline
727,2023-12-14T22:10:44Z,ar500-1,error
728,2023-12-14T22:14:15Z,ar500-1,error
729,2023-12-14T22:14:26Z,ar500-1,error
730,2023-12-14T22:14:27Z,ar500-1,vehicle_error
731,2023-12-14T22:14:27Z,ar500-1,not_ready
732,2023-12-14T22:20:00Z,ar500-1,offline
733,2023-12-14T22:38:53Z,dev-ek,error
734,2023-12-14T22:43:54Z,sprint-3,error
735,2023-12-14T22:43:55Z,sprint-3,vehicle_error
736,2023-12-14T22:47:06Z,ar500-1,ready
737,2023-12-14T22:47:06Z,ar500-1,running
738,2023-12-14T22:47:06Z,ar500-1,running
739,2023-12-14T22:47:07Z,ar500-1,ready
740,2023-12-14T22:47:07Z,ar500-1,running
741,2023-12-14T22:47:08Z,ar500-1,not_ready
742,2023-12-14T22:49:08Z,sprint-5,error
743,2023-12-14T22:49:09Z,sprint-5,vehicle_error
744,2023-12-14T22:49:09Z,sprint-5,not_ready
745,2023-12-14T22:50:00Z,sprint-3,offline
746,2023-12-14T22:53:00Z,ar500-1,offline
747,2023-12-14T22:53:33Z,sprint-3,not_ready
748,2023-12-14T22:55:00Z,sprint-5,offline
749,2023-12-14T22:57:18Z,sprint-5,vehicle_error
750,2023-12-14T22:57:18Z,sprint-5,running
751,2023-12-14T22:59:00Z,sprint-3,offline
752,2023-12-14T23:03:00Z,sprint-5,offline
753,2023-12-14T23:08:41Z,sprint-5,not_ready
754,2023-12-14T23:09:57Z,sprint-5,running
755,2023-12-14T23:10:01Z,sprint-5,not_ready
756,2023-12-14T23:11:36Z,sprint-5,running
757,2023-12-14T23:13:39Z,sprint-5,not_ready
758,2023-12-14T23:14:01Z,sprint-5,running
759,2023-12-14T23:14:02Z,sprint-5,not_ready
760,2023-12-14T23:14:04Z,sprint-5,running
761,2023-12-14T23:14:20Z,sprint-5,ready
762,2023-12-14T23:14:50Z,sprint-5,running
763,2023-12-14T23:14:51Z,sprint-5,not_ready
764,2023-12-14T23:17:55Z,sprint-5,error
765,2023-12-14T23:17:57Z,sprint-5,not_ready
766,2023-12-14T23:17:57Z,sprint-5,vehicle_error
767,2023-12-14T23:20:59Z,sprint-5,running
768,2023-12-14T23:26:00Z,sprint-5,offline
769,2023-12-14T23:29:26Z,sprint-5,not_ready
770,2023-12-14T23:31:56Z,sprint-5,running
771,2023-12-14T23:34:46Z,sprint-5,not_ready
772,2023-12-14T23:36:29Z,sprint-5,running
773,2023-12-14T23:36:43Z,sprint-5,ready
774,2023-12-14T23:36:49Z,sprint-5,not_ready
775,2023-12-14T23:37:57Z,sprint-5,running
776,2023-12-14T23:43:00Z,sprint-5,offline
777,2023-12-14T23:44:46Z,sprint-5,ready
778,2023-12-14T23:45:16Z,sprint-5,running
779,2023-12-14T23:45:16Z,sprint-5,not_ready
780,2023-12-14T23:47:19Z,sprint-5,running
781,2023-12-14T23:47:34Z,sprint-5,ready
782,2023-12-14T23:47:34Z,sprint-5,running
783,2023-12-14T23:53:00Z,sprint-5,offline
784,2023-12-14T23:59:29Z,sprint-5,not_ready
785,2023-12-15T00:05:00Z,sprint-5,offline
786,2023-12-15T01:44:39Z,dev-ek,error
787,2023-12-15T18:55:00Z,dev-ek,error
788,2023-12-15T19:04:50Z,dev-ek,error
789,2023-12-15T19:07:17Z,dev-ek,error
790,2023-12-15T19:22:54Z,sprint-5,error
791,2023-12-15T19:22:56Z,sprint-5,vehicle_error
792,2023-12-15T19:25:00Z,sprint-5,idle
793,2023-12-15T19:26:00Z,sprint-5,active
794,2023-12-15T19:26:02Z,sprint-5,not_ready
795,2023-12-15T19:27:00Z,sprint-5,active
796,2023-12-15T19:28:00Z,sprint-5,active
797,2023-12-15T19:29:00Z,sprint-5,active
798,2023-12-15T19:30:00Z,sprint-5,active
799,2023-12-15T19:31:00Z,sprint-5,active
800,2023-12-15T19:32:00Z,sprint-5,active
801,2023-12-15T19:33:00Z,sprint-5,active
802,2023-12-15T19:34:00Z,sprint-5,active
803,2023-12-15T19:35:00Z,sprint-5,active
804,2023-12-15T19:36:00Z,sprint-5,active
805,2023-12-15T19:37:00Z,sprint-5,active
806,2023-12-15T19:38:00Z,sprint-5,active
807,2023-12-15T19:39:00Z,sprint-5,active
808,2023-12-15T19:40:00Z,sprint-5,active
809,2023-12-15T19:41:00Z,sprint-5,active
810,2023-12-15T19:42:00Z,sprint-5,active
811,2023-12-15T19:43:00Z,sprint-5,active
812,2023-12-15T19:44:00Z,sprint-5,active
813,2023-12-15T19:45:00Z,sprint-5,active
814,2023-12-15T19:46:00Z,sprint-5,active
815,2023-12-15T19:47:00Z,sprint-5,active
816,2023-12-15T19:48:00Z,sprint-5,active
817,2023-12-15T19:49:00Z,sprint-5,active
818,2023-12-15T19:50:00Z,sprint-5,active
819,2023-12-15T19:51:00Z,sprint-5,active
820,2023-12-15T19:52:00Z,sprint-5,active
821,2023-12-15T19:53:00Z,sprint-5,active
822,2023-12-15T19:54:00Z,sprint-5,active
823,2023-12-15T19:55:00Z,sprint-5,active
824,2023-12-15T19:56:00Z,sprint-5,active
825,2023-12-15T19:57:00Z,sprint-5,active
826,2023-12-15T19:58:00Z,sprint-5,active
827,2023-12-15T19:59:00Z,sprint-5,active
828,2023-12-15T20:00:00Z,sprint-5,active
829,2023-12-15T20:01:00Z,sprint-5,active
830,2023-12-15T20:02:00Z,sprint-5,active
831,2023-12-15T20:02:40Z,sprint-5,running
832,2023-12-15T20:03:00Z,sprint-5,active
833,2023-12-15T20:04:00Z,sprint-5,active
834,2023-12-15T20:05:00Z,sprint-5,active
835,2023-12-15T20:06:00Z,sprint-5,active
836,2023-12-15T20:06:41Z,sprint-5,not_ready
837,2023-12-15T20:06:57Z,sprint-5,running
838,2023-12-15T20:07:00Z,sprint-5,active
839,2023-12-15T20:08:00Z,sprint-5,active
840,2023-12-15T20:09:00Z,sprint-5,active
841,2023-12-15T20:10:00Z,sprint-5,active
842,2023-12-15T20:11:00Z,sprint-5,active
843,2023-12-15T20:12:00Z,sprint-5,active
844,2023-12-15T20:13:00Z,sprint-5,active
845,2023-12-15T20:14:00Z,sprint-5,active
846,2023-12-15T20:15:00Z,sprint-5,active
847,2023-12-15T20:16:00Z,sprint-5,active
848,2023-12-15T20:17:00Z,sprint-5,active
849,2023-12-15T20:18:00Z,sprint-5,active
850,2023-12-15T20:18:10Z,sprint-5,vehicle_error
851,2023-12-15T20:18:10Z,sprint-5,not_ready
852,2023-12-15T20:19:00Z,sprint-5,active
853,2023-12-15T20:20:00Z,sprint-5,active
854,2023-12-15T20:21:00Z,sprint-5,active
855,2023-12-15T20:22:00Z,sprint-5,active
856,2023-12-15T20:22:17Z,sprint-5,running
857,2023-12-15T20:22:33Z,sprint-5,ready
858,2023-12-15T20:22:57Z,sprint-5,not_ready
859,2023-12-15T20:23:00Z,sprint-5,active
860,2023-12-15T20:23:17Z,sprint-5,running
861,2023-12-15T20:23:56Z,sprint-5,not_ready
862,2023-12-15T20:24:00Z,sprint-5,active
863,2023-12-15T20:24:07Z,sprint-5,running
864,2023-12-15T20:24:41Z,sprint-5,not_ready
865,2023-12-15T20:24:46Z,sprint-5,running
866,2023-12-15T20:25:00Z,sprint-5,active
867,2023-12-15T20:25:29Z,sprint-5,not_ready
868,2023-12-15T20:25:40Z,sprint-5,running
869,2023-12-15T20:25:57Z,sprint-5,ready
870,2023-12-15T20:25:57Z,sprint-5,not_ready
871,2023-12-15T20:26:00Z,sprint-5,active
872,2023-12-15T20:27:00Z,sprint-5,active
873,2023-12-15T20:28:00Z,sprint-5,active
874,2023-12-15T20:28:38Z,sprint-5,running
875,2023-12-15T20:28:55Z,sprint-5,ready
876,2023-12-15T20:28:55Z,sprint-5,not_ready
877,2023-12-15T20:29:00Z,sprint-5,active
878,2023-12-15T20:29:31Z,sprint-5,running
879,2023-12-15T20:29:34Z,sprint-5,not_ready
880,2023-12-15T20:29:41Z,sprint-5,running
881,2023-12-15T20:29:58Z,sprint-5,ready
882,2023-12-15T20:29:58Z,sprint-5,not_ready
883,2023-12-15T20:30:00Z,sprint-5,active
884,2023-12-15T20:30:37Z,sprint-5,vehicle_error
885,2023-12-15T20:31:00Z,sprint-5,active
886,2023-12-15T20:31:03Z,sprint-5,running
887,2023-12-15T20:32:00Z,sprint-5,active
888,2023-12-15T20:33:00Z,sprint-5,active
889,2023-12-15T20:34:00Z,sprint-5,active
890,2023-12-15T20:35:00Z,sprint-5,active
891,2023-12-15T20:36:00Z,sprint-5,active
892,2023-12-15T20:37:00Z,sprint-5,active
893,2023-12-15T20:38:00Z,sprint-5,active
894,2023-12-15T20:38:20Z,sprint-5,not_ready
895,2023-12-15T20:38:23Z,sprint-5,running
896,2023-12-15T20:38:40Z,sprint-5,ready
897,2023-12-15T20:38:40Z,sprint-5,not_ready
898,2023-12-15T20:39:00Z,sprint-5,active
899,2023-12-15T20:40:00Z,sprint-5,active
900,2023-12-15T20:40:22Z,sprint-5,running
901,2023-12-15T20:40:39Z,sprint-5,ready
902,2023-12-15T20:40:39Z,sprint-5,not_ready
903,2023-12-15T20:41:00Z,sprint-5,active
904,2023-12-15T20:41:06Z,sprint-5,running
905,2023-12-15T20:41:23Z,sprint-5,ready
906,2023-12-15T20:41:36Z,data_3,error
907,2023-12-15T20:41:53Z,sprint-5,running
908,2023-12-15T20:41:53Z,sprint-5,not_ready
909,2023-12-15T20:42:00Z,sprint-5,active
910,2023-12-15T20:42:15Z,sprint-5,vehicle_error
911,2023-12-15T20:42:15Z,sprint-5,running
912,2023-12-15T20:42:31Z,sprint-5,ready
913,2023-12-15T20:42:46Z,sprint-5,not_ready
914,2023-12-15T20:43:00Z,sprint-5,active
915,2023-12-15T20:43:04Z,sprint-5,vehicle_error
916,2023-12-15T20:43:04Z,sprint-5,running
917,2023-12-15T20:43:20Z,sprint-5,ready
918,2023-12-15T20:43:42Z,sprint-5,not_ready
919,2023-12-15T20:44:00Z,sprint-5,active
920,2023-12-15T20:44:23Z,sprint-5,running
921,2023-12-15T20:45:00Z,sprint-5,active
922,2023-12-15T20:45:00Z,sprint-5,active
923,2023-12-15T20:46:00Z,sprint-5,active
924,2023-12-15T20:46:44Z,sprint-5,not_ready
925,2023-12-15T20:47:00Z,sprint-5,active
926,2023-12-15T20:47:27Z,sprint-5,ready
927,2023-12-15T20:47:30Z,sprint-5,not_ready
928,2023-12-15T20:47:57Z,sprint-5,vehicle_error
929,2023-12-15T20:47:59Z,sprint-5,running
930,2023-12-15T20:47:59Z,sprint-5,not_ready
931,2023-12-15T20:48:00Z,sprint-5,active
932,2023-12-15T20:48:01Z,sprint-5,running
933,2023-12-15T20:49:00Z,sprint-5,active
934,2023-12-15T20:50:00Z,sprint-5,active
935,2023-12-15T20:51:00Z,sprint-5,active
936,2023-12-15T20:51:42Z,sprint-5,not_ready
937,2023-12-15T20:51:52Z,sprint-5,running
938,2023-12-15T20:52:01Z,sprint-5,active
939,2023-12-15T20:53:00Z,sprint-5,active
940,2023-12-15T20:54:00Z,sprint-5,active
941,2023-12-15T20:55:00Z,sprint-5,active
942,2023-12-15T20:56:00Z,sprint-5,active
943,2023-12-15T20:57:00Z,sprint-5,active
944,2023-12-15T20:58:00Z,sprint-5,active
945,2023-12-15T20:59:00Z,sprint-5,active
946,2023-12-15T21:00:00Z,sprint-5,active
947,2023-12-15T21:01:00Z,sprint-5,active
948,2023-12-15T21:02:00Z,sprint-5,active
949,2023-12-15T21:03:00Z,sprint-5,active
950,2023-12-15T21:03:45Z,sprint-5,not_ready
951,2023-12-15T21:04:00Z,sprint-5,active
952,2023-12-15T21:05:00Z,sprint-5,active
953,2023-12-15T21:06:00Z,sprint-5,active
954,2023-12-15T21:06:52Z,sprint-5,ready
955,2023-12-15T21:06:57Z,sprint-5,not_ready
956,2023-12-15T21:07:00Z,sprint-5,active
957,2023-12-15T21:07:00Z,sprint-5,ready
958,2023-12-15T21:07:05Z,sprint-5,not_ready
959,2023-12-15T21:08:00Z,sprint-5,active
960,2023-12-15T21:09:00Z,sprint-5,active
961,2023-12-15T21:09:01Z,sprint-5,running
962,2023-12-15T21:10:00Z,sprint-5,active
963,2023-12-15T21:11:00Z,sprint-5,active
964,2023-12-15T21:12:00Z,sprint-5,active
965,2023-12-15T21:13:00Z,sprint-5,active
966,2023-12-15T21:14:00Z,sprint-5,active
967,2023-12-15T21:15:00Z,sprint-5,active
968,2023-12-15T21:16:00Z,sprint-5,active
969,2023-12-15T21:16:00Z,sprint-5,active
970,2023-12-15T21:17:00Z,sprint-5,active
971,2023-12-15T21:18:00Z,sprint-5,active
972,2023-12-15T21:19:00Z,sprint-5,active
973,2023-12-15T21:20:00Z,sprint-5,active
974,2023-12-15T21:21:00Z,sprint-5,active
975,2023-12-15T21:22:00Z,sprint-5,active
976,2023-12-15T21:23:00Z,sprint-5,active
977,2023-12-15T21:24:00Z,sprint-5,active
978,2023-12-15T21:24:10Z,sprint-5,not_ready
979,2023-12-15T21:25:00Z,sprint-5,active
980,2023-12-15T21:26:00Z,sprint-5,active
981,2023-12-15T21:27:00Z,sprint-5,active
982,2023-12-15T21:28:00Z,sprint-5,active
983,2023-12-15T21:29:00Z,sprint-5,active
984,2023-12-15T21:30:00Z,sprint-5,active
985,2023-12-15T21:31:00Z,sprint-5,active
986,2023-12-15T21:32:00Z,sprint-5,active
987,2023-12-15T21:33:00Z,sprint-5,active
988,2023-12-15T21:34:00Z,sprint-5,active
989,2023-12-15T21:35:00Z,sprint-5,active
990,2023-12-15T21:36:00Z,sprint-5,active
991,2023-12-15T21:37:00Z,sprint-5,active
992,2023-12-15T21:38:00Z,sprint-5,active
993,2023-12-15T21:39:00Z,sprint-5,active
994,2023-12-15T21:40:00Z,sprint-5,active
995,2023-12-15T21:41:00Z,sprint-5,active
996,2023-12-15T21:42:00Z,sprint-5,active
997,2023-12-15T21:43:00Z,sprint-5,active
998,2023-12-15T21:44:00Z,sprint-5,active
999,2023-12-15T21:45:00Z,sprint-5,active
1000,2023-12-15T21:46:00Z,sprint-5,active
1001,2023-12-15T21:47:00Z,sprint-5,active
1002,2023-12-15T21:48:00Z,sprint-5,active
1003,2023-12-15T21:49:00Z,sprint-5,active
1004,2023-12-15T21:50:00Z,sprint-5,active
1005,2023-12-15T21:50:56Z,sprint-5,vehicle_error
1006,2023-12-15T21:51:00Z,sprint-5,active
1007,2023-12-15T21:51:05Z,sprint-5,not_ready
1008,2023-12-15T21:51:43Z,sprint-5,vehicle_error
1009,2023-12-15T21:52:00Z,sprint-5,active
1010,2023-12-15T21:52:03Z,sprint-5,not_ready
1011,2023-12-15T21:53:00Z,sprint-5,active
1012,2023-12-15T21:54:00Z,sprint-5,active
1013,2023-12-15T21:54:56Z,sprint-5,vehicle_error
1014,2023-12-15T21:55:00Z,sprint-5,active
1015,2023-12-15T21:55:38Z,sprint-5,not_ready
1016,2023-12-15T21:55:54Z,sprint-5,vehicle_error
1017,2023-12-15T21:56:00Z,sprint-5,active
1018,2023-12-15T21:57:00Z,sprint-5,active
1019,2023-12-15T21:58:00Z,sprint-5,active
1020,2023-12-15T21:59:00Z,sprint-5,active
1021,2023-12-15T21:59:31Z,sprint-5,not_ready
1022,2023-12-15T21:59:34Z,sprint-5,vehicle_error
1023,2023-12-15T22:00:00Z,sprint-5,idle
1024,2023-12-15T22:00:43Z,sprint-5,not_ready
1025,2023-12-15T22:00:47Z,sprint-5,vehicle_error
1026,2023-12-15T22:00:48Z,sprint-5,not_ready
1027,2023-12-15T22:01:00Z,sprint-5,active
1028,2023-12-15T22:01:26Z,sprint-5,vehicle_error
1029,2023-12-15T22:01:46Z,sprint-5,not_ready
1030,2023-12-15T22:02:00Z,sprint-5,active
1031,2023-12-15T22:02:00Z,sprint-5,vehicle_error
1032,2023-12-15T22:02:01Z,sprint-5,not_ready
1033,2023-12-15T22:03:00Z,sprint-5,active
1034,2023-12-15T22:04:00Z,sprint-5,active
1035,2023-12-15T22:05:00Z,sprint-5,active
1036,2023-12-15T22:05:52Z,sprint-5,vehicle_error
1037,2023-12-15T22:06:00Z,sprint-5,active
1038,2023-12-15T22:07:00Z,sprint-5,idle
1039,2023-12-15T22:07:11Z,sprint-5,not_ready
1040,2023-12-15T22:07:48Z,sprint-5,vehicle_error
1041,2023-12-15T22:08:00Z,sprint-5,active
1042,2023-12-15T22:08:00Z,sprint-5,not_ready
1043,2023-12-15T22:09:00Z,sprint-5,active
